state_id,state,year,complaints_total,complaints_per100k,log_complaints_per100k,cso_broad_lag,log_cso_broad_lag,cso_strict_lag,cso_broad_t,log_cso_broad_t,red_tdt_n,red_tdt_dummy,log_red_tdt,political_alignment,governor_party,governor,staff_total,log_staff,staff_visitadurias,log_staff_visitadurias,share_visitadurias,visitadurias_n,budget_real2020,log_budget_real,budget_nominal,population,gdp_percapita_2018,log_gdp_percapita,homicides,homicide_rate,log_homicide_rate,marginalization_index,marginalization_grade,offices_total,gdp_deflator,log_complaints_total,complaints_accepted,complaints_accepted_per100k,log_complaints_accepted_per100k,n_eventos_lag,n_personas_lag,log_eventos_lag,log_personas_lag,personas_per100k_lag,log_personas_per100k_lag,pob_gral_lag,pob_gral_per100k_lag,log_pob_gral_lag,log_pob_gral_per100k_lag,log_personal,log_tasa_homicidios,log_presupuesto,log_osc_amplia_lag,congruencia,log_quejas
04,Campeche,2021,368.0,39.07892668878307,3.665583362334353,1,0.0,0,1,0.0,0,0,,1,MORENA,Layda Sansores San Román,68.0,4.219507705176107,27.0,3.295836866004329,0.3970588235294117,3.0,27406156.22760426,17.126278225961133,28641485.0,941684,475743.455341707,13.072634028556587,85,9.02638252322435,2.2001516806557384,0.65503238428014,Alto,,104.507486428,5.908082938168931,768.0,81.55602091572119,4.401290157313094,193.0,6892.0,5.262690188904886,8.83811659764782,731.8803335301438,6.595617021813242,4538.0,481.902634004613,8.420241665339788,6.177742089505209,4.219507705176107,2.2001516806557384,17.126278225961133,0.0,1,3.665583362334353
04,Campeche,2022,395.0,41.7792679637631,3.732400234762933,1,0.0,0,2,0.6931471805599453,0,0,,1,MORENA,Layda Sansores San Román,70.0,4.248495242049359,18.0,2.8903717578961645,0.2571428571428571,3.0,26829138.49124132,17.10499911198099,29903762.0,945445,500293.5125787328,13.122950230329929,87,9.202015981892124,2.219422588516394,0.65503238428014,Alto,,111.460015795,5.978885764901122,395.0,41.7792679637631,3.732400234762933,157.0,7138.0,5.056245805348308,8.873187904050106,754.9883917097239,6.626702373911916,2240.0,236.92546895906162,7.7142311448490855,5.467745614710896,4.248495242049359,2.219422588516394,17.10499911198099,0.0,1,3.732400234762933
04,Campeche,2023,308.0,32.41112459236171,3.4785017154827087,2,0.6931471805599453,0,2,0.6931471805599453,0,0,,1,MORENA,Layda Sansores San Román,72.0,4.276666119016055,28.0,3.332204510175204,0.3888888888888889,4.0,26471866.8932425,17.09159310036161,30880390.0,950291,534573.0939259658,13.1892237520638,94,9.89170685611039,2.291696714779138,0.65503238428014,Alto,,116.653616175,5.730099782973574,1216.0,127.96080358542804,4.851723995035247,140.0,13369.0,4.941642422609304,9.500693872983122,1406.8322229717005,7.249095805492256,10663.0,1122.0773426245223,9.27453508401818,7.0229370165273135,4.276666119016055,2.291696714779138,17.09159310036161,0.6931471805599453,1,3.4785017154827087
04,Campeche,2024,337.0,35.300562818765655,3.56389890768653,2,0.6931471805599453,0,2,0.6931471805599453,0,0,,1,MORENA,Layda Sansores San Román,77.0,4.343805421853684,27.0,3.295836866004329,0.3506493506493506,4.0,28781308.962804217,17.175236740071107,35221004.0,954659,,,95,9.951197233776668,2.297692868934709,0.65503238428014,Alto,2.0,122.374573184,5.820082930352362,337.0,35.300562818765655,3.56389890768653,363.0,18823.0,5.8944028342648505,9.84283480532418,1971.6987950671391,7.586650782658346,13559.0,1420.2977188713458,9.51480581246231,7.258621789796478,4.343805421853684,2.297692868934709,17.175236740071107,0.6931471805599453,1,3.56389890768653
05,Coahuila,2019,2256.0,71.33675787716227,4.267411732825183,3,1.0986122886681098,0,3,1.0986122886681098,4,1,1.3862943611198906,0,PRI,Miguel Riquelme Solís,76.0,4.330733340286331,47.0,3.8501476017100575,0.618421052631579,,49244165.54007981,17.712301452373424,47083356.0,3162465,276999.113033662,12.531769583119807,221,6.988219632470241,1.944225821724986,0.8297044493663697,Muy bajo,8.0,95.612049638,7.721348612617949,2020.0,63.87422469497687,4.156915910602484,141.0,,4.948759890378168,,,,,,,,4.330733340286331,1.944225821724986,17.712301452373424,1.0986122886681098,0,4.267411732825183
05,Coahuila,2020,2046.0,63.99505555308806,4.158805823392198,3,1.0986122886681098,0,6,1.791759469228055,4,1,1.3862943611198906,0,PRI,Miguel Riquelme Solís,77.0,4.343805421853684,45.0,3.80666248977032,0.5844155844155844,8.0,47679627.0,17.680014757704193,47679627.0,3197122,257419.0162277198,12.45846044953388,194,6.067957369158887,1.8030220359439544,0.829436152249672,Muy bajo,,100.0,7.6236419465115715,5542.0,173.34340072102347,5.155274602303551,3674.0,249045.0,8.20903626577507,12.425388882009996,7789.6620773308,8.960552758890623,241168.0,7543.284241264488,12.39324906505031,8.928412941930937,4.343805421853684,1.8030220359439544,17.680014757704193,1.0986122886681098,0,4.158805823392198
05,Coahuila,2021,2065.0,63.87552778508128,4.156936311269869,6,1.791759469228055,0,6,1.791759469228055,4,1,1.3862943611198906,0,PRI,Miguel Riquelme Solís,68.0,4.219507705176107,44.0,3.784189633918261,0.6470588235294118,8.0,35145284.83593815,17.375001023152787,36729453.78,3232850,276226.85865412874,12.528977758727418,137,4.237746879688201,1.444031731702861,0.829436152249672,Muy bajo,,104.507486428,7.632885505395133,2973.0,91.96220053513152,4.521377628872834,2007.0,110451.0,7.604396348796338,11.612327262677807,3416.5210263389886,8.136378068552544,103649.0,3206.1184403854186,11.548765469964032,8.072816275838768,4.219507705176107,1.444031731702861,17.375001023152787,1.791759469228055,0,4.156936311269869
05,Coahuila,2022,1834.0,56.02295658251412,4.025761545706591,6,1.791759469228055,0,16,2.772588722239781,4,1,1.3862943611198906,0,PRI,Miguel Riquelme Solís,58.0,4.060443010546419,33.0,3.49650756146648,0.5689655172413793,8.0,29321816.228798784,17.193842378111917,32682101.0,3273658,285918.68790203496,12.563462741343956,129,3.940546019162661,1.3713192972518529,0.829436152249672,Muy bajo,,111.460015795,7.51425465281641,1653.0,50.49397340834015,3.921853990711205,1220.0,47013.0,7.106606137727303,10.758179438191323,1436.099922472048,7.269686331081506,33763.0,1031.3539166278213,10.427120807321092,6.938627700211272,4.060443010546419,1.3713192972518529,17.193842378111917,1.791759469228055,0,4.025761545706591
05,Coahuila,2023,1609.0,48.51151945073744,3.881801284189541,16,2.772588722239781,0,24,3.1780538303479458,4,1,1.3862943611198906,0,PRI,Miguel Riquelme Solís,58.0,4.060443010546419,33.0,3.49650756146648,0.5689655172413793,8.0,27171738.03892154,17.117687948400455,31696815.0,3316738,280395.9794231561,12.543958095320642,116,3.497412216460872,1.2520233283035225,0.829436152249672,Muy bajo,,116.653616175,7.383368146992383,3433.0,103.50531154405324,4.63962293065485,595.0,29285.0,6.38856140554563,10.284830718523883,882.9458341297986,6.7832638557210405,19883.0,599.474543964582,9.89762037425808,6.396053511455239,4.060443010546419,1.2520233283035225,17.117687948400455,2.772588722239781,0,3.881801284189541
05,Coahuila,2024,1549.0,46.115038712518135,3.831139116165117,24,3.1780538303479458,0,30,3.4011973816621555,4,1,1.3862943611198906,0,PRI,Manolo Jiménez Salinas,58.0,4.060443010546419,33.0,3.49650756146648,0.5689655172413793,8.0,26267124.095843416,17.083828680824734,32144281.0,3358991,,,105,3.125938711952488,1.1397346259057712,0.829436152249672,Muy bajo,7.0,122.374573184,7.345364840416867,1437.0,42.78070408643548,3.756087161827273,382.0,18493.0,5.945420608606575,9.825147561084876,550.5522342870225,6.310921836833124,10814.0,321.9419164862305,9.28859686994195,5.774371145690198,4.060443010546419,1.1397346259057712,17.083828680824734,3.1780538303479458,0,3.831139116165117
06,Colima,2019,603.0,81.36224414070406,4.39891133421025,2,0.6931471805599453,0,2,0.6931471805599453,1,1,0.0,0,PRI,José Ignacio Peralta Sánchez,25.0,3.218875824868201,11.0,2.3978952727983707,0.44,,16734292.445960669,16.632970611838953,16000000.0,741130,179455.69603173534,12.097683637681,661,89.18813163682485,4.490747977334751,0.7911348359824386,Bajo,1.0,95.612049638,6.401917196727186,114.0,15.381916802720172,2.73319258587756,266.0,,5.583496308781699,,,,,,,,3.218875824868201,4.490747977334751,16.632970611838953,0.6931471805599453,0,4.39891133421025
06,Colima,2020,425.0,57.03763947380428,4.043711391550628,2,0.6931471805599453,0,3,1.0986122886681098,1,1,0.0,0,PRI,José Ignacio Peralta Sánchez,25.0,3.218875824868201,11.0,2.3978952727983707,0.44,3.0,16000000.0,16.588099280204055,16000000.0,745122,154337.14210558808,11.946894722965643,544,73.0081785264695,4.290571469482154,0.792155673157287,Bajo,,100.0,6.052089168924417,1300.0,174.46807368457783,5.161741766075839,1234.0,30506.0,7.1180162044653335,10.32567866455988,4094.094658324409,8.31730088718609,24397.0,3274.2289182174195,10.10221545290255,8.09383767552876,3.218875824868201,4.290571469482154,16.588099280204055,0.6931471805599453,0,4.043711391550628
06,Colima,2021,761.0,101.69514175180235,4.621979531528049,3,1.0986122886681098,0,3,1.0986122886681098,1,1,0.0,0,PRI,José Ignacio Peralta Sánchez,27.0,3.295836866004329,8.0,2.079441541679836,0.2962962962962963,2.0,12439300.23037756,16.336371392115762,13000000.0,748315,175059.96806157834,12.072883868843698,474,63.34230905434209,4.14855349536144,0.792155673157287,Bajo,,104.507486428,6.634633357861686,491.0,65.61407963224043,4.183790301460884,1330.0,12229.0,7.1929342212158,9.41156545918937,1634.2048468893447,7.398911632855733,11017.0,1472.2409680415333,9.307194813340065,7.294540987006428,3.295836866004329,4.14855349536144,16.336371392115762,1.0986122886681098,0,4.621979531528049
06,Colima,2022,539.0,71.65199728280737,4.271821029430779,3,1.0986122886681098,0,3,1.0986122886681098,1,1,0.0,1,MORENA,Indira Vizcaíno Silva,27.0,3.295836866004329,10.0,2.302585092994046,0.3703703703703703,2.0,12063429.117693676,16.305689046964112,13445900.0,752247,196743.88864295903,12.18965810426208,738,98.10607420169173,4.586049283122254,0.792155673157287,Bajo,,111.460015795,6.289715570908998,461.0,61.28306261108386,4.11550350151843,55.0,1382.0,4.007333185232471,7.231287004327616,183.7162527733577,5.213392462849397,116.0,15.420466947691384,4.7535901911063645,2.735695649628146,3.295836866004329,4.586049283122254,16.305689046964112,1.0986122886681098,1,4.271821029430779
06,Colima,2023,790.0,104.30351001115652,4.647305014471699,3,1.0986122886681098,0,3,1.0986122886681098,1,1,0.0,1,MORENA,Indira Vizcaíno Silva,26.0,3.258096538021482,6.0,1.791759469228055,0.2307692307692307,2.0,11283932.235973826,16.23889034576641,13163115.0,757405,204646.12723707923,12.22903755790606,792,104.5675695301721,4.649833460825057,0.792155673157287,Bajo,,116.653616175,6.672032945461067,304.0,40.13704689036909,3.692299770416853,30.0,2126.0,3.4011973816621555,7.661997558901893,280.69526871356805,5.6372696279125245,974.0,128.59698576059043,6.881411303642535,4.856683372653166,3.258096538021482,4.649833460825057,16.23889034576641,1.0986122886681098,1,4.647305014471699
06,Colima,2024,668.0,87.61954230594174,4.473004058746701,3,1.0986122886681098,0,3,1.0986122886681098,1,1,0.0,1,MORENA,Indira Vizcaíno Silva,27.0,3.295836866004329,2.0,0.6931471805599453,0.074074074074074,2.0,11804085.296608536,16.28395624109549,14445199.0,762387,,,749,98.24406764543468,4.587454868727275,0.792155673157287,Bajo,1.0,122.374573184,6.504288173536645,441.0,57.84463795946153,4.057760760656901,41.0,4999.0,3.713572066704308,8.51699317141357,655.703730520064,6.485709056623626,2578.0,338.14847315077515,7.8547691834991324,5.823485068709188,3.295836866004329,4.587454868727275,16.28395624109549,1.0986122886681098,1,4.473004058746701
07,Chiapas,2019,1215.0,21.51135790845156,3.0685810704573027,21,3.044522437723423,4,21,3.044522437723423,10,1,2.302585092994046,1,MORENA,Rutilio Escandón Cadenas,136.0,4.912654885736052,50.0,3.912023005428146,0.3676470588235294,,78255514.78426094,18.175489861377365,74821701.64,5648179,62143.92284663783,11.037208310124702,525,9.295031195009932,2.229479977274277,0.4294354660321522,Muy alto,9.0,95.612049638,7.102499355774649,1215.0,21.51135790845156,3.068581070457302,290.0,,5.66988092298052,,,,,,,,4.912654885736052,2.229479977274277,18.175489861377365,3.044522437723423,1,3.0685810704573027
07,Chiapas,2020,853.0,14.924955295122182,2.703034663972484,21,3.044522437723423,4,18,2.8903717578961645,10,1,2.302585092994046,1,MORENA,Rutilio Escandón Cadenas,137.0,4.919980925828125,53.0,3.970291913552122,0.3868613138686131,12.0,50247869.21,17.7324787002233,50247869.21,5715260,59139.91664421216,10.987661383940006,419,7.331250021871272,1.9921460364029424,0.441420070586151,Muy alto,,100.0,6.748759547491679,1880.0,32.89439150624818,3.4933021723047992,878.0,55323.0,6.777646593635117,10.92094401424323,967.9874581383876,6.875219130724033,50895.0,890.5106679311178,10.83751996588644,6.791795082367245,4.919980925828125,1.9921460364029424,17.7324787002233,3.044522437723423,1,2.703034663972484
